Project Name,Package Name,Type Name,Code Smell
Assignment-1,forge.game.ability.effects,ZoneExchangeEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,AscendEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,CleanUpEffect,Imperative Abstraction
Assignment-1,forge.game.ability.effects,CleanUpEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,SetStateEffect,Imperative Abstraction
Assignment-1,forge.game.ability.effects,SetStateEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,BlankLineEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,MutateEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,ImmediateTriggerEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,MeldEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,DamageResolveEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,RingTemptsYouEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,DiscoverEffect,Imperative Abstraction
Assignment-1,forge.game.ability.effects,DiscoverEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,ChangeZoneResolveEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,ManifestDreadEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,IntensifyEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,InternalRadiationEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,CountersPutOrRemoveEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,ChooseTypeEffect,Imperative Abstraction
Assignment-1,forge.game.ability.effects,ChooseTypeEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,CountersMultiplyEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,FlipCoinEffect,Deficient Encapsulation
Assignment-1,forge.game.ability.effects,FlipCoinEffect,Cyclic-Dependent Modularization
Assignment-1,forge.game.ability.effects,ShuffleEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,InvestigateEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,InvestigateEffect,Broken Hierarchy
Assignment-1,forge.game.ability.effects,AlterAttributeEffect,Imperative Abstraction
Assignment-1,forge.game.ability.effects,AlterAttributeEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,AmassEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,AmassEffect,Broken Hierarchy
Assignment-1,forge.game.ability.effects,EndCombatPhaseEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,BidLifeEffect,Imperative Abstraction
Assignment-1,forge.game.ability.effects,BidLifeEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,BondEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,RemoveFromMatchEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,CountersPutAllEffect,Imperative Abstraction
Assignment-1,forge.game.ability.effects,CountersPutAllEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,ControlExchangeEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,PeekAndRevealEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,ChooseCardNameEffect,Imperative Abstraction
Assignment-1,forge.game.ability.effects,ChooseCardNameEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,AttachEffect,Imperative Abstraction
Assignment-1,forge.game.ability.effects,AttachEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,ReplaceDamageEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,SetInMotionEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,BranchEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,DigEffect,Imperative Abstraction
Assignment-1,forge.game.ability.effects,DigEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,DigEffect,Insufficient Modularization
Assignment-1,forge.game.ability.effects,EndureEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,EndureEffect,Broken Hierarchy
Assignment-1,forge.game.ability.effects,BecomesBlockedEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,CountersMoveEffect,Imperative Abstraction
Assignment-1,forge.game.ability.effects,CountersMoveEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,ChooseSourceEffect,Imperative Abstraction
Assignment-1,forge.game.ability.effects,ChooseSourceEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,CountersRemoveAllEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,ClaimThePrizeEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,ManaEffect,Imperative Abstraction
Assignment-1,forge.game.ability.effects,ManaEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,UnlockDoorEffect,Imperative Abstraction
Assignment-1,forge.game.ability.effects,UnlockDoorEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,TapAllEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,ReplaceManaEffect,Imperative Abstraction
Assignment-1,forge.game.ability.effects,ReplaceManaEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,DraftEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,TimeTravelEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,FlipOntoBattlefieldEffect,Imperative Abstraction
Assignment-1,forge.game.ability.effects,FlipOntoBattlefieldEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,LosePerpetualEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,AnimateAllEffect,Imperative Abstraction
Assignment-1,forge.game.ability.effects,AnimateAllEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,SkipTurnEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,PlaneswalkEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,MultiplePilesEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,ConniveEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,DrainManaEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,TwoPilesEffect,Imperative Abstraction
Assignment-1,forge.game.ability.effects,TwoPilesEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,SeekEffect,Imperative Abstraction
Assignment-1,forge.game.ability.effects,SeekEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,OwnershipGainEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,DetachedCardEffect,Cyclic-Dependent Modularization
Assignment-1,forge.game.ability.effects,UnattachEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,UntapAllEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,ControlGainVariantEffect,Imperative Abstraction
Assignment-1,forge.game.ability.effects,ControlGainVariantEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,OpenAttractionEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,EffectEffect,Imperative Abstraction
Assignment-1,forge.game.ability.effects,EffectEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,ClassLevelUpEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,ReplaceCounterEffect,Imperative Abstraction
Assignment-1,forge.game.ability.effects,ReplaceCounterEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,RollDiceEffect,Cyclic-Dependent Modularization
Assignment-1,forge.game.ability.effects,PowerExchangeEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,ChooseNumberEffect,Imperative Abstraction
Assignment-1,forge.game.ability.effects,ChooseNumberEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,TakeInitiativeEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,SkipPhaseEffect,Cyclic-Dependent Modularization
Assignment-1,forge.game.ability.effects,DigUntilEffect,Imperative Abstraction
Assignment-1,forge.game.ability.effects,DigUntilEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,PermanentCreatureEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,PermanentCreatureEffect,Broken Hierarchy
Assignment-1,forge.game.ability.effects,ControlExchangeVariantEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,PumpEffect,Insufficient Modularization
Assignment-1,forge.game.ability.effects,DayTimeEffect,Unutilized Abstraction
Assignment-1,forge.game.ability.effects,ChangeTargetsEffect,Imperative Abstraction
Assignment-1,forge.game.ability.effects,ChangeTargetsEffect,Unutilized Abstraction
